          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
         
node   9 sent_total    138  recv_total    130

node  10  (   0,    0) (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    0) (   9,    0)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   9,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   8,    4) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   6,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   7,    3)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   7,    3) (   0,    1) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   7,    2) (   0,    1) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    2) (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   7,    4)
          (   0,    1) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   9,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   8,    2)
          (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    2) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    2) (   7,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   7,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   7,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   7,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   7,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   7,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    2) (   8,    2) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    2) (   8,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   7,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    2) (   8,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   7,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    2) (   8,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   7,    2)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   7,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    2) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    2) (   8,    3) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   7,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   0,    2) (   7,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   6,    3) (   0,    0) (   0,    0) (   0,    0) (   0,    0)
          (   0,    3) (   7,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   5,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   6,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   6,    3)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   6,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   6,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   7,    3) (   0,    0) (   0,    0)
          (   0,    0) (   0,    0) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
          (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1)
          (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0)
          (   0,    0) (   0,    1) (   0,    3) (   8,    4) (   0,    0) (   0,    0) (   0,    0) (   0,    1) (   0,    3) (   8,    4)
         
node  10 sent_total    905  recv_total    897

